Release,File,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,NSmells,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg,Buggy
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsValueExpression.java,2,3,1,2,3,2,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0,4,1,86,43,21.5,43,39,10.75,129,82,32.25,928,668.5,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ReferenceCounter.java,0,13,13,0,3,1,3,0,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,1,1,0,1,0,0,0,0,20,0,0,0,2,1,39,39,19.5,0,0,0.0,39,39,19.5,928,686.0,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNonTransDirtyState.java,2,3,1,2,9,2,0,3,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,30,8,0,0,0,0,1,0,0,0,0,0,0,0,0,57,0,0,0,5,2,135,67,27.0,69,62,13.8,204,129,40.8,928,540.0,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/TransientState.java,2,2,0,2,1,2,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5,2,74,37,14.8,38,32,7.6,112,69,22.4,928,540.0,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDirtyState.java,3,4,1,3,15,2,0,7,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,2,0,0,0,0,0,0,0,0,58,0,0,0,6,2,180,88,30.0,89,83,14.833333333333334,269,171,44.833333333333336,928,454.5,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECopyState.java,3,4,1,3,12,2,0,5,66,0.0,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,51,0,0,0,5,2,162,81,32.4,82,76,16.4,244,157,48.8,928,540.0,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InKeyExpression.java,5,6,1,5,3,2,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,0,0,36,0,0,0,3,2,46,44,15.333333333333334,2,2,0.6666666666666666,48,44,16.0,928,483.6666666666667,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java,2,3,1,2,2,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,13,1,0,0,0,0,3,0,4,0,4,0,0,0,0,21,1,0,0,4,1,88,46,22.0,42,41,10.5,130,87,32.5,928,668.5,Yes
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java,2,3,1,2,2,2,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,1,77,39,19.25,38,35,9.5,115,74,28.75,928,668.5,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToLowerCase.java,7,8,1,7,3,3,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,2,2,3,1,3,0,0,0,0,34,0,0,0,3,2,56,49,18.666666666666668,7,7,2.3333333333333335,63,49,21.0,928,483.6666666666667,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Count.java,5,6,1,5,5,3,0,1,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,5,2,59,56,11.8,7,5,1.4,66,56,13.2,928,313.4,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java,0,4,4,0,14,1,0,0,77,0.85714287,0.0,0.0,14,0,14,0,0,0,14,0,0,0,7,0,0,7,0,0,0,0,0,51,7,0,0,0,0,0,0,14,0,7,0,0,0,0,124,1,0,0,6,3,324,139,54.0,165,136,27.5,489,275,81.5,928,446.8333333333333,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentQueryCache.java,9,11,2,9,16,3,0,17,0,0.125,0.0,0.0,16,0,8,0,8,0,16,0,0,0,1,0,0,1,0,0,0,0,0,52,10,0,0,0,0,0,0,1,0,1,0,0,0,0,125,1,0,0,6,2,275,137,45.833333333333336,138,133,23.0,413,270,68.83333333333333,928,494.8333333333333,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/CallbackException.java,2,3,1,2,3,6,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,7,2,90,42,12.857142857142858,50,38,7.142857142857143,140,80,20.0,928,425.57142857142856,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/OrExpression.java,3,4,1,3,4,2,0,4,0,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,0,0,2,0,0,2,0,0,20,2,0,0,0,0,0,0,2,0,2,0,0,0,0,27,0,0,0,5,2,112,53,22.4,52,49,10.4,164,102,32.8,928,552.8,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLExpression.java,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,44,1,0,0,2,1,38,38,19.0,0,0,0.0,38,38,19.0,928,686.0,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,17,1,0,0,2,1,35,35,17.5,0,0,0.0,35,35,17.5,928,686.0,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/FetchModeValue.java,1,2,1,1,1,2,0,3,0,0.75,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,4,3,1,0,0,3,0,5,11,0,0,0,0,0,5,0,4,0,4,0,0,0,0,49,1,0,0,3,1,50,49,16.666666666666668,0,0,0.0,50,49,16.666666666666668,928,458.3333333333333,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,0,10,0,0,0,0,0,0,46,1,0,0,2,1,42,42,21.0,0,0,0.0,42,42,21.0,928,686.0,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,3,4,1,3,14,2,0,6,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,5,1,144,52,28.8,54,48,10.8,198,52,39.6,14,9.6,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Min.java,2,3,1,2,3,3,0,0,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,3,2,42,41,14.0,1,1,0.3333333333333333,43,41,14.333333333333334,928,466.0,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Size.java,7,8,1,7,5,3,0,5,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,6,2,70,58,11.666666666666666,16,8,2.6666666666666665,86,58,14.333333333333334,928,285.8333333333333,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/StrategyInstaller.java,6,17,11,6,6,1,6,1,15,0.8333333,0.0,0.0,6,0,6,0,0,0,6,4,0,0,2,0,0,0,2,0,2,0,0,15,1,0,0,0,0,0,0,2,0,2,0,0,0,0,48,1025,0,0,3,1,68,67,22.666666666666668,1,1,0.3333333333333333,69,67,23.0,928,531.3333333333334,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,16,1,0,0,2,1,33,33,16.5,0,0,0.0,33,33,16.5,928,686.0,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,2,3,1,2,10,2,0,3,45,0.0,0.0,0.0,10,0,1,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,5,2,144,72,28.8,73,67,14.6,217,139,43.4,928,540.0,No
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,1,8,7,1,7,1,0,2,11,0.91596645,0.0,0.0,7,0,7,0,0,0,7,0,6,0,17,12,12,5,0,0,17,0,1,45,6,0,0,0,0,0,12,17,0,17,0,0,0,0,80,1,0,0,4,1,50,37,12.5,48,40,12.0,98,77,24.5,928,605.25,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PDeletedState.java,2,4,2,2,15,2,1,5,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,47,14,0,0,0,1,4,1,0,0,0,0,0,0,0,54,0,0,0,7,2,180,88,25.714285714285715,93,83,13.285714285714286,273,171,39.0,928,389.7142857142857,No
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java,3,7,4,3,18,2,1,13,0,0.5555556,0.0,0.0,18,0,18,0,0,0,18,0,0,0,2,0,0,2,0,0,1,0,0,67,16,0,0,0,0,0,0,3,0,2,0,0,0,0,47,1,0,0,4,1,22,10,5.5,27,22,6.75,49,32,12.25,928,605.25,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java,2,3,1,2,3,1,0,2,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,18,2,0,0,1,0,1,0,3,0,2,1,0,0,0,30,1,0,0,5,1,113,57,22.6,57,52,11.4,170,109,34.0,928,623.6,Yes
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/TimestampVersionStrategy.java,1,2,1,1,3,4,0,1,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,1,1,1,0,0,0,1,0,1,12,3,0,0,0,0,1,0,1,0,1,0,0,0,0,21,1,0,0,2,1,43,43,21.5,0,0,0.0,43,43,21.5,928,686.0,Yes
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/ReferentialIntegrityException.java,3,4,1,3,10,6,0,7,16,0.875,0.0,0.0,8,1,5,3,0,0,5,0,0,0,7,6,5,2,0,0,6,0,1,39,6,0,0,0,0,3,5,9,0,7,1,0,0,0,57,1,0,0,5,1,186,94,37.2,95,87,19.0,281,181,56.2,928,551.0,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToUpperCase.java,7,8,1,7,3,3,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,2,2,3,1,3,0,0,0,0,34,0,0,0,3,2,56,49,18.666666666666668,6,6,2.0,62,49,20.666666666666668,928,483.6666666666667,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java,2,3,1,2,2,7,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,6,1,89,43,14.833333333333334,52,39,8.666666666666666,141,82,23.5,928,496.1666666666667,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ByteArrayValueHandler.java,8,10,2,8,4,2,0,5,6,0.75,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,2,19,4,0,0,0,0,0,1,2,0,2,0,0,0,0,28,1,0,0,2,1,59,59,29.5,0,0,0.0,59,59,29.5,928,686.0,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsEmptyExpression.java,7,8,1,7,5,1,0,8,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,37,0,0,0,5,2,94,72,18.8,32,19,6.4,126,72,25.2,928,335.6,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,6,7,1,6,45,2,0,24,276,0.0,0.0,0.0,24,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,190,22,0,0,21,0,0,0,0,0,0,1,0,0,0,68,1,0,0,5,2,245,233,49.0,2,1,0.4,247,233,49.4,928,360.8,Yes
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask.java,7,7,0,7,7,2,0,5,1,0.5,0.0,0.0,6,0,4,0,2,0,6,0,0,0,2,0,0,0,2,0,0,0,1,25,1,0,1,0,1,0,0,9,0,4,0,0,0,0,92,1,0,0,7,2,191,99,27.285714285714285,103,86,14.714285714285714,294,185,42.0,928,396.14285714285717,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ValuePath.java,5,6,1,5,4,2,0,6,0,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,17,2,0,0,0,0,0,0,1,0,1,0,0,0,0,31,0,0,0,5,2,109,52,21.8,55,48,11.0,164,100,32.8,928,552.8,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectExistsException.java,2,2,0,2,2,6,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,5,1,94,47,18.8,58,43,11.6,152,90,30.4,928,551.0,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/UnsupportedException.java,2,11,9,2,5,5,0,1,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,6,1,101,49,16.833333333333332,50,45,8.333333333333334,151,94,25.166666666666668,928,496.1666666666667,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEvent.java,1,11,10,1,4,1,0,0,2,0.95238096,0.0,0.0,4,0,4,0,0,0,4,0,0,0,21,19,19,2,0,0,21,0,0,37,2,0,0,0,0,0,18,21,0,21,0,0,0,0,65,1,0,0,5,1,359,185,71.8,174,164,34.8,533,349,106.6,928,579.2,No
0.9.6,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java,4,7,3,4,3,1,2,3,1,0.5,0.0,0.0,2,0,1,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,12,1,0,1,0,0,0,0,3,0,2,1,0,0,0,38,1025,0,0,4,1,21,10,5.25,23,17,5.75,44,27,11.0,928,605.25,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECleanState.java,2,3,1,2,13,2,0,2,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,5,2,168,84,33.6,85,79,17.0,253,163,50.6,928,540.0,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/NoneOrphanedKeyAction.java,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,5,1,67,34,13.4,33,30,6.6,100,64,20.0,928,579.2,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotExpression.java,7,8,1,7,5,2,0,8,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,30,1,0,0,0,2,2,0,2,0,2,0,0,1,0,34,0,0,0,5,2,106,73,21.2,28,17,5.6,134,73,26.8,928,335.6,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/InstanceofExpression.java,4,5,1,4,6,2,0,9,0,0.125,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,0,0,2,0,0,2,0,0,21,2,0,1,0,1,0,0,4,0,4,0,0,0,0,42,0,0,0,5,2,125,60,25.0,59,56,11.8,184,116,36.8,928,552.8,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/event/ExceptionOrphanedKeyAction.java,6,7,1,6,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,29,1,0,0,5,1,78,40,15.6,39,35,7.8,117,75,23.4,928,579.2,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/ObjectId.java,2,6,4,2,9,2,0,2,0,0.0,0.0,0.0,7,0,4,0,2,1,7,0,0,0,1,0,0,1,0,0,0,0,0,27,4,0,3,0,3,0,1,4,0,2,0,0,0,0,33,17,0,0,5,1,130,66,26.0,68,61,13.6,198,127,39.6,928,544.2,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/NotExpression.java,3,4,1,3,4,2,0,5,0,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,1,0,0,1,0,0,1,0,0,17,2,0,0,0,0,0,0,1,0,1,0,0,0,0,22,0,0,0,5,2,103,49,20.6,48,45,9.6,151,94,30.2,928,552.8,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/NoneLockManager.java,2,2,0,2,3,2,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,4,1,73,38,18.25,35,34,8.75,108,72,27.0,928,668.5,No
0.9.6,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneStrategyInstaller.java,10,10,0,10,5,2,0,13,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,3,1,61,60,20.333333333333332,1,1,0.3333333333333333,62,60,20.666666666666668,928,531.3333333333334,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreException.java,2,15,13,2,4,5,5,1,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,5,5,0,0,0,5,0,0,19,1,0,0,0,0,0,5,5,0,5,0,0,0,0,36,1,0,0,6,1,106,51,17.666666666666668,56,47,9.333333333333334,162,98,27.0,928,496.1666666666667,No
0.9.6,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewFlushedDeletedState.java,2,4,2,2,15,2,1,3,105,0.0,0.0,0.0,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,50,15,0,0,0,0,4,0,0,0,0,0,0,0,0,55,0,0,0,5,2,184,92,36.8,93,87,18.6,277,179,55.4,928,540.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedEvent.java,0,6,6,0,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,29,1,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLValue.java,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,43,1,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEvent.java,1,7,6,1,10,1,0,0,5,0.8809525,0.0,0.0,6,0,6,0,0,0,6,0,0,0,14,9,9,5,0,0,14,0,0,39,5,0,4,0,4,0,9,14,0,14,0,0,0,0,121,1,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AndExpression.java,3,5,2,3,6,2,1,5,0,0.16666667,0.0,0.0,6,0,4,0,2,0,6,0,0,0,2,0,0,2,0,0,2,0,0,26,4,0,0,0,0,0,0,2,0,2,0,0,0,0,30,0,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Subtract.java,3,4,1,3,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/QueryExpressionsState.java,1,5,4,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,0,1,0,0,8,0,0,0,0,0,0,1,6,0,6,0,0,0,0,29,1,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractFieldManager.java,2,3,1,2,20,1,1,0,190,0.0,0.0,0.0,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1024,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java,2,3,1,2,3,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,1,0,0,0,0,2,0,2,0,0,0,0,23,1,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/SimpleNode.java,2,2,0,2,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractClassStrategy.java,11,17,6,11,7,2,6,0,21,0.85714287,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,24,6,0,0,0,0,0,0,2,0,1,0,0,0,0,60,1025,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/util/OptimisticException.java,6,10,4,6,5,6,0,6,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,2,21,1,0,0,0,0,3,0,1,0,1,0,0,0,0,29,1,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Lit.java,4,5,1,4,9,2,0,2,0,0.4375,0.0,0.0,8,0,7,0,1,0,8,0,0,0,2,0,0,2,0,0,1,0,1,29,5,0,1,0,1,0,0,4,0,2,0,0,0,0,28,0,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/UnboundVariable.java,2,3,1,2,6,2,0,0,7,0.5833334,0.0,0.0,6,0,5,0,1,0,6,0,0,0,2,0,0,2,0,0,0,0,0,22,3,0,0,0,0,0,0,5,0,2,0,0,0,0,56,0,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IsNotEmptyExpression.java,7,8,1,7,5,1,0,8,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,38,0,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Param.java,4,6,2,4,7,2,0,1,11,0.6666667,0.0,0.0,7,0,6,0,1,0,7,0,0,0,3,0,0,3,0,0,0,0,0,27,4,0,0,0,0,0,1,7,0,3,0,0,0,0,30,0,0,0,1,1,13,13,13.0,10,10,10.0,23,23,23.0,952,952.0,No
0.9.7,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,3,5,2,3,5,2,2,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,2,0,0,31,0,27,1,0,1,0,0,0,96,1025,0,0,3,2,18,13,6.0,11,10,3.6666666666666665,29,23,9.666666666666666,952,318.3333333333333,Yes
