Release,Class,NSmells
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchMode.java,1
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/IsolationLevel.java,1
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCFetchPlan.java,41
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java,4
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JoinSyntax.java,1
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/LRSSizeAlgorithm.java,1
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingDefaults.java,18
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java,2
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ResultSetType.java,1
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,66
1.0.0,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingSerializer.java,81
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationBuilder.java,15
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,209
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataSerializer.java,200
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceXMLMetaDataParser.java,15
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java,5
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AutoClearType.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AutoDetachType.java,9
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/CallbackMode.java,10
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ConnectionRetainMode.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachStateType.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,29
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryValue.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,47
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Extent.java,8
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java,6
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlan.java,41
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlanImpl.java,8
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Generator.java,6
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/GeneratorImpl.java,5
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/InvalidStateException.java,5
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/JPAFacadeHelper.java,39
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/MetaDataParsers.java,8
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/NoResultException.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/NonUniqueResultException.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManager.java,127
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactory.java,8
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerFactorySPI.java,7
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityManagerSPI.java,16
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAEntityTransaction.java,4
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAPersistence.java,6
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuery.java,35
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OpenJPAQuerySPI.java,4
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/OptimisticLockException.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceException.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceExceptions.java,13
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceListenerAdapter.java,8
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java,29
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataFactory.java,43
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProductDerivation.java,42
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceProviderImpl.java,5
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceUnitInfoImpl.java,33
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryImpl.java,52
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryOperationType.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryResultCache.java,6
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/QueryResultCacheImpl.java,9
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RestoreStateType.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/RollbackException.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCache.java,14
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/StoreCacheImpl.java,14
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/TransactionRequiredException.java,1
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java,153
1.0.0,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataSerializer.java,191
1.0.0,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/ObjectData.java,26
1.0.0,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLConfiguration.java,2
1.0.0,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLFileHandler.java,48
1.0.0,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStore.java,10
1.0.0,openjpa-xmlstore/src/main/java/org/apache/openjpa/xmlstore/XMLStoreManager.java,20
1.0.1,openjpa-examples/src/main/java/hellojpa/Main.java,2
1.0.1,openjpa-examples/src/main/java/hellojpa/Message.java,2
1.0.1,openjpa-examples/src/main/java/relations/Deity.java,5
1.0.1,openjpa-examples/src/main/java/relations/Main.java,15
1.0.1,openjpa-examples/src/main/java/reversemapping/Main.java,2
1.0.1,openjpa-jdbc-5/src/main/java/org/apache/openjpa/jdbc/kernel/JDBC3SavepointManager.java,2
1.0.1,openjpa-jdbc-5/src/main/java/org/apache/openjpa/jdbc/meta/strats/EnumValueHandler.java,8
1.0.1,openjpa-jdbc-5/src/main/java/org/apache/openjpa/jdbc/meta/strats/XMLValueHandler.java,3
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/MappingToolTask.java,4
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/ReverseMappingToolTask.java,4
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/SchemaToolTask.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfiguration.java,72
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/JDBCConfigurationImpl.java,34
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingFactoryValue.java,11
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingRepositoryValue.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSavepointManager.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractJDBCSeq.java,10
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/AbstractUpdateManager.java,39
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ClassTableJDBCSeq.java,19
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConstraintUpdateManager.java,34
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/EagerFetchModes.java,6
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/GenericResultObjectProvider.java,6
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/InstanceResultObjectProvider.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCBrokerFactory.java,10
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfiguration.java,23
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCFetchConfigurationImpl.java,35
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCLockManager.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCSeq.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStore.java,10
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreManager.java,131
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/JDBCStoreQuery.java,69
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/LRSSizes.java,6
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/MappedQueryResultObjectProvider.java,40
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/NativeJDBCSeq.java,22
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/OperationOrderUpdateManager.java,18
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PagingResultObjectProvider.java,48
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PessimisticLockManager.java,15
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManager.java,3
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/PreparedStatementManagerImpl.java,8
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ProjectionResultObjectProvider.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLProjectionResultObjectProvider.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java,34
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SelectResultObjectProvider.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/TableJDBCSeq.java,55
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/UpdateManager.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ValueTableJDBCSeq.java,11
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Abs.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Aggregate.java,11
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/AndExpression.java,4
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Args.java,22
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BinaryOpExpState.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableAndExpression.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/BindVariableExpression.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareEqualExpression.java,5
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareExpression.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Concat.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Const.java,20
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstGetObjectId.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstInstanceofExpression.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ConstPath.java,15
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ContainsExpression.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ContainsKeyExpression.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CurrentDate.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EmptyExpression.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EndsWithExpression.java,3
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EqualExpression.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Exp.java,3
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpContext.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpState.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java,15
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValue.java,15
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValueImpl.java,6
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetColumn.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetMapValue.java,8
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetObjectId.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/HasContainsExpressionVisitor.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InExpression.java,18
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/IndexOf.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InstanceofExpression.java,9
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCAggregateListener.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCExpressionFactory.java,14
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCFilterListener.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCPath.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCStringContains.java,3
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/JDBCWildcardMatch.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Lit.java,4
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/MatchesExpression.java,9
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Math.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotContainsExpression.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/NotEqualExpression.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Null.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/OrExpression.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,98
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Param.java,4
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SQLEmbed.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SelectConstructor.java,19
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StartsWithExpression.java,3
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringFunction.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringLength.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SubQ.java,16
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sum.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Trim.java,9
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Val.java,18
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,14
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,79
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java,27
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassStrategy.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DelegatingJoinable.java,5
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java,21
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorMappingInfo.java,13
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorStrategy.java,6
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Embeddable.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,45
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMappingInfo.java,24
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldStrategy.java,25
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCColumnOrder.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCOrder.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCRelatedFieldOrder.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCValueOrder.java,2
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JavaSQLTypes.java,17
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java,6
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaults.java,29
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java,48
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java,184
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java,120
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingStrategyInstaller.java,4
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java,101
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MetaDataPlusMappingFactory.java,8
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneMappingDefaults.java,8
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer.java,19
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java,44
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java,12
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RelationId.java,1
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseCustomizer.java,13
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java,211
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java,5
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Strategy.java,12
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueHandler.java,7
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMapping.java,41
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,64
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java,23
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java,18
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionMappingInfo.java,3
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionStrategy.java,8
