Release,File,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StartsWithExpression.java,1,1,0,0,0.0,282,282,282.0,282,282,282.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringFunction.java,1,1,0,0,0.0,119,119,119.0,119,119,119.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/StringLength.java,1,1,0,0,0.0,69,69,69.0,69,69,69.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/SubQ.java,1,1,0,0,0.0,207,207,207.0,207,207,207.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java,1,1,0,0,0.0,153,153,153.0,153,153,153.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sum.java,1,1,0,0,0.0,54,54,54.0,54,54,54.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToLowerCase.java,1,1,0,0,0.0,57,57,57.0,57,57,57.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ToUpperCase.java,1,1,0,0,0.0,58,58,58.0,58,58,58.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Trim.java,1,1,0,0,0.0,215,215,215.0,215,215,215.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/UnaryOp.java,1,1,0,0,0.0,158,158,158.0,158,158,158.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Val.java,1,1,0,0,0.0,163,163,163.0,163,163,163.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,1,1,0,0,0.0,177,177,177.0,177,177,177.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMapping.java,3,2,129,89,43.0,1111,1090,370.3333333333333,1240,1090,413.3333333333333,2110,704.3333333333334
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassMappingInfo.java,2,2,20,20,10.0,493,493,246.5,513,493,256.5,2110,1062.5
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ClassStrategy.java,1,1,0,0,0.0,115,115,115.0,115,115,115.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DelegatingJoinable.java,1,1,0,0,0.0,128,128,128.0,128,128,128.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java,1,1,0,0,0.0,436,436,436.0,436,436,436.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorMappingInfo.java,1,1,0,0,0.0,170,170,170.0,170,170,170.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorStrategy.java,1,1,0,0,0.0,78,78,78.0,78,78,78.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Embeddable.java,1,1,0,0,0.0,85,85,85.0,85,85,85.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,1,1,0,0,0.0,1050,1050,1050.0,1050,1050,1050.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMappingInfo.java,1,1,0,0,0.0,397,397,397.0,397,397,397.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldStrategy.java,1,1,0,0,0.0,247,247,247.0,247,247,247.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCColumnOrder.java,1,1,0,0,0.0,87,87,87.0,87,87,87.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCOrder.java,1,1,0,0,0.0,46,46,46.0,46,46,46.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCRelatedFieldOrder.java,1,1,0,0,0.0,72,72,72.0,72,72,72.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JDBCValueOrder.java,1,1,0,0,0.0,67,67,67.0,67,67,67.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/JavaSQLTypes.java,1,1,0,0,0.0,164,164,164.0,164,164,164.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Joinable.java,1,1,0,0,0.0,91,91,91.0,91,91,91.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaults.java,1,1,0,0,0.0,307,307,307.0,307,307,307.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingDefaultsImpl.java,1,1,0,0,0.0,775,775,775.0,775,775,775.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java,1,1,0,0,0.0,1788,1788,1788.0,1788,1788,1788.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingRepository.java,2,1,88,88,44.0,1347,1347,673.5,1435,1347,717.5,2110,1055.5
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingStrategyInstaller.java,1,1,0,0,0.0,71,71,71.0,71,71,71.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingTool.java,1,1,0,0,0.0,1143,1143,1143.0,1143,1143,1143.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MetaDataPlusMappingFactory.java,1,1,0,0,0.0,142,142,142.0,142,142,142.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneMappingDefaults.java,1,1,0,0,0.0,167,167,167.0,167,167,167.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/NoneStrategyInstaller.java,1,1,0,0,0.0,63,63,63.0,63,63,63.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/PropertiesReverseCustomizer.java,1,1,0,0,0.0,230,230,230.0,230,230,230.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/QueryResultMapping.java,2,2,18,18,9.0,629,629,314.5,647,629,323.5,2110,1062.5
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RefreshStrategyInstaller.java,1,1,0,0,0.0,138,138,138.0,138,138,138.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RelationId.java,1,1,0,0,0.0,38,38,38.0,38,38,38.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseCustomizer.java,1,1,0,0,0.0,163,163,163.0,163,163,163.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ReverseMappingTool.java,1,1,0,0,0.0,2217,2217,2217.0,2217,2217,2217.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/RuntimeStrategyInstaller.java,1,1,0,0,0.0,96,96,96.0,96,96,96.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/SequenceMapping.java,1,1,0,0,0.0,173,173,173.0,173,173,173.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Strategy.java,1,1,0,0,0.0,136,136,136.0,136,136,136.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/StrategyInstaller.java,1,1,0,0,0.0,69,69,69.0,69,69,69.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueHandler.java,1,1,0,0,0.0,104,104,104.0,104,104,104.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMapping.java,1,1,0,0,0.0,269,269,269.0,269,269,269.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingImpl.java,1,1,0,0,0.0,544,544,544.0,544,544,544.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/ValueMappingInfo.java,1,1,0,0,0.0,321,321,321.0,321,321,321.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Version.java,1,1,0,0,0.0,379,379,379.0,379,379,379.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionMappingInfo.java,1,1,0,0,0.0,89,89,89.0,89,89,89.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/VersionStrategy.java,1,1,0,0,0.0,87,87,87.0,87,87,87.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractClassStrategy.java,1,1,0,0,0.0,82,82,82.0,82,82,82.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractDiscriminatorStrategy.java,1,1,0,0,0.0,96,96,96.0,96,96,96.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractFieldStrategy.java,1,1,0,0,0.0,176,176,176.0,176,176,176.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractStrategy.java,1,1,0,0,0.0,81,81,81.0,81,81,81.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractValueHandler.java,1,1,0,0,0.0,61,61,61.0,61,61,61.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractVersionStrategy.java,1,1,0,0,0.0,77,77,77.0,77,77,77.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/BlobValueHandler.java,1,1,0,0,0.0,51,51,51.0,51,51,51.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ByteArrayValueHandler.java,1,1,0,0,0.0,62,62,62.0,62,62,62.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/CharArrayStreamValueHandler.java,1,1,0,0,0.0,83,83,83.0,83,83,83.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/CharArrayValueHandler.java,1,1,0,0,0.0,66,66,66.0,66,66,66.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClassNameDiscriminatorStrategy.java,1,1,0,0,0.0,127,127,127.0,127,127,127.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ClobValueHandler.java,1,1,0,0,0.0,51,51,51.0,51,51,51.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ColumnVersionStrategy.java,1,1,0,0,0.0,270,270,270.0,270,270,270.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ContainerFieldStrategy.java,1,1,0,0,0.0,133,133,133.0,133,133,133.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ElementEmbedValueHandler.java,1,1,0,0,0.0,183,183,183.0,183,183,183.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,1,1,0,0,0.0,1584,1584,1584.0,1584,1584,1584.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedValueHandler.java,1,1,0,0,0.0,172,172,172.0,172,172,172.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbeddedClassStrategy.java,1,1,0,0,0.0,95,95,95.0,95,95,95.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EnumValueHandler.java,1,1,0,0,0.0,103,103,103.0,103,103,103.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FlatClassStrategy.java,1,1,0,0,0.0,68,68,68.0,68,68,68.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FullClassStrategy.java,1,1,0,0,0.0,137,137,137.0,137,137,137.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerCollectionTableFieldStrategy.java,1,1,0,0,0.0,250,250,250.0,250,250,250.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy.java,3,1,38,21,12.666666666666666,443,418,147.66666666666666,481,418,160.33333333333334,2110,704.6666666666666
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerHandlerMapTableFieldStrategy.java,1,1,0,0,0.0,246,246,246.0,246,246,246.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,1,1,0,0,0.0,315,315,315.0,315,315,315.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerStrategies.java,2,1,19,19,9.5,279,272,139.5,298,272,149.0,2110,1056.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java,1,1,0,0,0.0,87,87,87.0,87,87,87.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ImmutableValueHandler.java,1,1,0,0,0.0,98,98,98.0,98,98,98.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java,1,1,0,0,0.0,163,163,163.0,163,163,163.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSCollectionFieldStrategy.java,1,1,0,0,0.0,99,99,99.0,99,99,99.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java,1,1,0,0,0.0,152,152,152.0,152,152,152.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyCollection.java,1,1,0,0,0.0,232,232,232.0,232,232,232.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyMap.java,1,1,0,0,0.0,423,423,423.0,423,423,423.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LobFieldStrategy.java,1,1,0,0,0.0,219,219,219.0,219,219,219.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MapTableFieldStrategy.java,1,1,0,0,0.0,176,176,176.0,176,176,176.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedBlobFieldStrategy.java,1,1,0,0,0.0,107,107,107.0,107,107,107.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedByteArrayFieldStrategy.java,1,1,0,0,0.0,96,96,96.0,96,96,96.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java,1,1,0,0,0.0,113,113,113.0,113,113,113.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedClobFieldStrategy.java,1,1,0,0,0.0,83,83,83.0,83,83,83.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java,1,1,0,0,0.0,262,262,262.0,262,262,262.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NanoPrecisionTimestampVersionStrategy.java,1,1,0,0,0.0,41,41,41.0,41,41,41.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneClassStrategy.java,1,1,0,0,0.0,89,89,89.0,89,89,89.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneDiscriminatorStrategy.java,1,1,0,0,0.0,58,58,58.0,58,58,58.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneFieldStrategy.java,1,1,0,0,0.0,54,54,54.0,54,54,54.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneVersionStrategy.java,1,1,0,0,0.0,55,55,55.0,55,55,55.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NumberVersionStrategy.java,1,1,0,0,0.0,75,75,75.0,75,75,75.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdClassStrategy.java,1,1,0,0,0.0,49,49,49.0,49,49,49.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdValueHandler.java,1,1,0,0,0.0,84,84,84.0,84,84,84.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java,1,1,0,0,0.0,403,403,403.0,403,403,403.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveWrapperArrays.java,1,1,0,0,0.0,88,88,88.0,88,88,88.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionInverseKeyFieldStrategy.java,1,1,0,0,0.0,97,97,97.0,97,97,97.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionTableFieldStrategy.java,1,1,0,0,0.0,96,96,96.0,96,96,96.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java,3,1,27,19,9.0,997,985,332.3333333333333,1024,985,341.3333333333333,2110,704.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationHandlerMapTableFieldStrategy.java,1,1,0,0,0.0,290,290,290.0,290,290,290.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapInverseKeyFieldStrategy.java,1,1,0,0,0.0,170,170,170.0,170,170,170.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapTableFieldStrategy.java,1,1,0,0,0.0,170,170,170.0,170,170,170.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationRelationMapTableFieldStrategy.java,1,1,0,0,0.0,375,375,375.0,375,375,375.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java,1,1,0,0,0.0,218,218,218.0,218,218,218.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java,1,1,0,0,0.0,349,349,349.0,349,349,349.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java,1,1,0,0,0.0,270,270,270.0,270,270,270.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StateComparisonVersionStrategy.java,1,1,0,0,0.0,330,330,330.0,330,330,330.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java,8,4,168,98,21.0,833,603,104.125,1001,603,125.125,2110,265.375
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StringFieldStrategy.java,1,1,0,0,0.0,259,259,259.0,259,259,259.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SubclassJoinDiscriminatorStrategy.java,1,1,0,0,0.0,169,169,169.0,169,169,169.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java,1,1,0,0,0.0,77,77,77.0,77,77,77.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassVersionStrategy.java,1,1,0,0,0.0,57,57,57.0,57,57,57.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/TimestampVersionStrategy.java,1,1,0,0,0.0,59,59,59.0,59,59,59.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/UntypedPCValueHandler.java,1,1,0,0,0.0,124,124,124.0,124,124,124.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ValueMapDiscriminatorStrategy.java,1,1,0,0,0.0,133,133,133.0,133,133,133.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/VerticalClassStrategy.java,1,1,0,0,0.0,154,154,154.0,154,154,154.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/XMLValueHandler.java,1,1,0,0,0.0,96,96,96.0,96,96,96.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java,1,1,0,0,0.0,749,749,749.0,749,749,749.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ColumnIO.java,1,1,0,0,0.0,308,308,308.0,308,308,308.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Constraint.java,1,1,0,0,0.0,188,188,188.0,188,188,188.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java,1,1,0,0,0.0,313,313,313.0,313,313,313.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java,1,1,0,0,0.0,111,111,111.0,111,111,111.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java,1,1,0,0,0.0,151,151,151.0,151,151,151.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/FileSchemaFactory.java,1,1,0,0,0.0,106,106,106.0,106,106,106.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ForeignKey.java,1,1,0,0,0.0,741,741,741.0,741,741,741.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Index.java,1,1,0,0,0.0,85,85,85.0,85,85,85.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LazySchemaFactory.java,1,1,0,0,0.0,194,194,194.0,194,194,194.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LocalConstraint.java,1,1,0,0,0.0,187,187,187.0,187,187,187.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java,1,1,0,0,0.0,80,80,80.0,80,80,80.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/PrimaryKey.java,1,1,0,0,0.0,85,85,85.0,85,85,85.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ReferenceCounter.java,1,1,0,0,0.0,45,45,45.0,45,45,45.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java,1,1,0,0,0.0,263,263,263.0,263,263,263.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java,1,1,0,0,0.0,42,42,42.0,42,42,42.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java,1,1,0,0,0.0,942,942,942.0,942,942,942.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGroup.java,1,1,0,0,0.0,468,468,468.0,468,468,468.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,1,1,0,0,0.0,65,65,65.0,65,65,65.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java,1,1,0,0,0.0,81,81,81.0,81,81,81.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,1,1,0,0,0.0,1527,1527,1527.0,1527,1527,1527.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schemas.java,1,1,0,0,0.0,235,235,235.0,235,235,235.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Sequence.java,2,2,18,18,9.0,227,227,113.5,245,227,122.5,2110,1062.5
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java,1,1,0,0,0.0,199,199,199.0,199,199,199.0,2110,2110.0
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java,2,2,18,18,9.0,739,739,369.5,757,739,378.5,2110,1062.5
1.2.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java,1,1,0,0,0.0,499,499,499.0,499,499,499.0,2110,2110.0
