Release,File,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,NSmells,NR,NAuth,LOC_added_sum,LOC_added_max,LOC_added_avg,LOC_deleted_sum,LOC_deleted_max,LOC_deleted_avg,Churn_sum,Churn_max,Churn_avg,ChgSetSize_max,ChgSetSize_avg,Buggy
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,19,20,1,19,75,3,0,72,36,0.8888889,0.0,0.0,9,0,1,6,2,0,3,0,0,0,1,1,0,1,0,0,1,0,0,164,14,7,23,1,7,2,3,58,0,37,4,0,0,0,101,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InKeyExpression.java,5,6,1,5,3,2,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,1,0,0,1,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,4,6,2,4,65,1,0,26,0,0.5441176,0.0,0.0,34,0,33,0,1,0,34,0,0,0,2,0,0,2,0,0,2,0,0,346,30,0,2,27,3,0,0,3,0,2,1,0,1,0,79,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Val.java,5,69,64,5,17,1,26,10,43,0.8,0.0,0.0,10,0,8,0,2,0,10,1,2,0,1,0,0,1,0,0,0,0,0,56,12,1,1,2,1,0,0,6,0,5,2,0,0,0,76,1025,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock.java,11,12,1,11,28,3,0,23,0,0.6363636,0.0,0.0,22,0,18,1,3,0,21,0,4,0,2,1,0,2,0,0,2,0,0,367,17,0,3,0,4,5,1,5,2,4,1,0,3,0,401,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java,1,3,2,1,19,1,0,5,0,0.16666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,51,8,3,7,0,0,1,10,19,11,11,3,0,0,0,66,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Substring.java,16,18,2,16,17,2,0,19,88,0.7083333,0.0,0.0,16,0,15,1,0,0,15,0,0,0,3,0,0,3,0,0,2,0,0,75,6,0,0,0,1,0,6,16,0,13,1,0,0,0,78,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Concat.java,3,4,1,3,7,2,0,7,4,0.4,0.0,0.0,5,0,4,0,1,0,5,0,0,0,2,0,0,2,0,0,2,0,0,29,2,1,0,0,3,0,1,6,0,6,2,0,0,0,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/MetaDataInheritanceComparator.java,3,4,1,3,12,2,0,6,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,8,2,4,0,1,0,7,6,0,5,2,0,0,0,36,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Mod.java,2,3,1,2,2,3,0,1,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Count.java,5,6,1,5,5,3,0,1,10,0.0,0.0,0.0,5,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/MapConfigurationProvider.java,5,7,2,5,15,1,0,12,9,0.64285713,0.0,0.0,7,0,6,0,1,0,7,0,0,0,2,1,0,2,0,0,1,0,1,28,3,0,6,0,1,1,0,4,0,2,1,0,0,0,50,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryValue.java,5,7,2,5,3,2,0,10,0,0.25,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,2,0,0,0,2,0,0,19,2,0,1,0,0,2,2,5,0,5,1,0,0,0,42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneratedClasses.java,5,7,2,5,10,1,0,11,3,0.0,0.0,0.0,3,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,33,7,0,4,2,0,0,0,6,0,5,1,0,0,0,53,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/Configurations.java,17,23,6,17,128,1,0,98,201,0.8787878,0.0,0.0,22,22,17,4,0,1,18,0,0,0,3,3,0,3,0,0,2,0,55,310,44,7,53,5,13,29,39,94,13,58,7,0,0,0,235,1,2,71,1,1,32,32,32.0,23,23,23.0,55,55,55.0,1,1.0,Yes
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/IntValue.java,2,4,2,2,10,2,0,6,15,0.5714286,0.0,0.0,7,0,4,0,3,0,7,0,0,0,1,0,0,1,0,0,0,0,2,28,3,0,2,0,1,0,2,2,0,2,1,0,0,0,21,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,26,28,2,26,182,2,0,128,768,0.90909094,0.0,0.0,44,0,1,33,10,0,12,0,0,0,15,2,0,15,0,0,2,0,15,514,35,1,57,0,12,72,10,142,2,77,5,0,1,0,207,1,6,66,1,1,3,3,3.0,3,3,3.0,6,6,6.0,1,1.0,Yes
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/CallbackException.java,2,3,1,2,3,6,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java,14,18,4,14,42,3,0,57,54,0.8359375,0.0,0.0,16,0,15,1,0,0,15,0,0,0,16,5,0,16,0,0,5,0,11,537,5,8,5,7,4,9,13,47,3,39,4,0,4,0,190,1,3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEventManager.java,6,7,1,6,3,2,0,5,0,0.25,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,1,0,2,0,0,2,0,0,16,0,0,0,1,1,1,0,3,0,3,1,0,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CompareEqualExpression.java,12,17,5,12,19,1,2,16,0,0.5185185,0.0,0.0,9,0,7,0,2,0,9,1,0,0,3,1,0,3,0,0,3,0,0,58,4,0,4,0,4,1,4,18,0,12,2,0,0,0,75,1024,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/OrExpression.java,3,4,1,3,4,2,0,5,0,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,2,0,0,2,0,0,2,0,0,20,2,0,0,0,0,0,0,2,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EmptyExpression.java,6,8,2,6,4,1,1,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/MatchesExpression.java,13,15,2,13,18,1,0,31,0,0.46666664,0.0,0.0,6,1,5,1,0,0,5,0,0,0,5,0,0,5,0,0,5,0,2,76,2,1,4,0,1,9,14,25,5,18,4,0,0,0,84,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java,7,10,3,7,32,4,0,19,2,0.702381,0.0,0.0,12,0,9,2,1,0,10,0,0,0,7,3,0,7,0,0,4,0,1,130,15,1,10,4,1,0,6,12,0,8,2,0,1,0,57,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/JDBCPersistenceProductDerivation.java,11,11,0,11,9,2,0,11,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,35,6,0,0,0,3,0,0,5,0,5,1,0,0,0,46,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ForeignKey.java,7,76,69,7,161,3,0,53,1097,0.9215687,0.0,0.0,51,5,46,4,0,1,47,0,0,0,25,6,5,20,0,0,6,0,9,328,64,17,62,0,12,22,27,112,0,60,3,0,0,0,242,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedByteArrayFieldStrategy.java,15,17,2,15,13,4,0,16,15,0.71428573,0.0,0.0,7,0,2,0,5,0,7,0,0,0,2,1,0,2,0,0,1,0,4,31,3,0,4,0,1,1,4,7,0,6,1,0,0,0,68,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/event/BrokerFactoryEvent.java,1,4,3,1,3,1,0,1,1,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,1,1,0,0,1,0,0,14,2,0,0,0,0,0,1,2,0,2,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/ResultSetResult.java,7,13,6,7,108,2,2,81,0,0.7786458,0.0,0.0,48,0,15,0,33,0,48,0,0,0,8,0,0,8,0,0,4,0,0,250,68,0,11,5,35,0,11,29,2,10,3,0,0,0,145,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ContainsExpression.java,5,9,4,5,13,2,2,10,0,0.2,0.0,0.0,5,0,2,0,3,0,5,0,0,0,2,0,0,2,0,0,2,0,1,31,6,0,4,0,0,0,0,7,0,6,1,0,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/OrExpression.java,7,10,3,7,13,1,0,19,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,46,2,1,4,0,0,3,0,14,0,13,2,0,0,0,54,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewProvisionalState.java,3,4,1,3,14,2,0,6,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/PersistenceMappingFactory.java,11,12,1,11,7,2,0,6,6,0.0,0.0,0.0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,2,0,0,4,0,4,1,0,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Sum.java,2,3,1,2,7,3,0,1,6,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,3,0,0,1,0,1,0,1,1,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/MappingRepositoryValue.java,3,3,0,3,6,2,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,21,3,0,0,1,0,0,0,1,0,1,2,0,0,0,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,20,22,2,20,176,1,0,86,14,0.8611111,0.0,0.0,64,2,47,6,2,9,58,0,0,0,9,1,0,9,0,0,2,0,12,448,83,5,73,14,11,9,10,70,2,30,3,0,1,0,184,1,0,80,3,2,81,75,27.0,79,75,26.333333333333332,160,78,53.333333333333336,4,3.6666666666666665,Yes
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InstanceofExpression.java,15,16,1,15,21,2,0,31,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,2,0,0,80,1,1,8,0,1,2,0,26,0,16,4,0,1,0,62,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java,15,18,3,15,59,1,1,75,247,0.9347827,0.0,0.0,23,0,1,8,14,0,15,0,0,0,8,6,0,5,3,0,8,0,3,282,28,6,12,1,1,28,24,68,10,57,3,0,0,0,179,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java,4,11,7,4,15,5,0,13,59,0.6904762,0.0,0.0,14,0,12,2,0,0,12,0,0,0,3,0,0,3,0,0,0,0,1,56,7,0,1,0,1,0,1,9,0,3,0,0,0,0,51,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneClassStrategy.java,8,12,4,8,8,3,0,8,28,0.875,0.0,0.0,8,2,6,2,0,0,6,0,0,0,3,3,1,2,0,0,3,0,3,27,2,0,0,0,0,2,0,3,0,3,0,0,0,0,55,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/PNewState.java,3,4,1,3,15,2,0,9,91,0.0,0.0,0.0,14,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,49,13,0,0,0,0,2,0,0,0,0,1,0,0,0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/OperationOrderUpdateManager.java,13,14,1,13,37,2,0,37,21,0.0,0.0,0.0,7,0,1,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2,96,10,5,12,2,1,0,2,23,0,16,2,0,0,0,79,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/ant/SchemaToolTask.java,11,12,1,11,14,3,0,10,0,0.6388889,0.0,0.0,12,0,10,0,2,0,12,0,0,0,3,1,0,1,2,0,1,0,1,49,1,0,0,0,0,2,0,15,0,4,1,0,1,0,92,1,0,2,1,1,2,2,2.0,1,1,1.0,3,3,3.0,1,1.0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/StoreFacadeTypeRegistry.java,5,6,1,5,10,1,0,5,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,37,3,1,6,0,1,0,0,6,0,4,2,0,1,0,63,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,2,3,1,2,10,2,0,3,45,0.0,0.0,0.0,10,0,1,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/SQLStoreQuery.java,9,12,3,9,18,3,0,24,26,0.8125,0.0,0.0,8,1,7,1,0,0,7,0,0,0,2,1,0,2,0,0,2,0,2,193,8,2,4,0,2,5,6,9,1,9,3,0,1,0,133,1,0,34,1,1,5,5,5.0,0,0,0.0,5,5,5.0,1,1.0,Yes
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java,4,7,3,4,45,1,0,10,18,0.7342657,0.0,0.0,13,0,11,1,1,0,12,0,0,0,11,4,0,11,0,0,7,0,0,132,8,8,17,1,3,0,21,50,0,26,4,0,0,0,100,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEvent.java,1,8,7,1,7,1,0,2,11,0.91596645,0.0,0.0,7,0,7,0,0,0,7,0,6,0,17,12,12,5,0,0,17,0,1,45,6,0,0,0,0,0,12,17,0,17,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java,5,9,4,5,10,2,0,10,0,0.5,0.0,0.0,8,0,8,0,0,0,8,0,0,0,3,1,0,3,0,0,3,0,1,32,8,0,0,0,0,1,0,3,0,3,1,0,0,0,32,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java,10,11,1,10,15,1,0,9,12,0.65625,0.0,0.0,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,2,39,8,0,5,0,1,0,0,8,0,4,1,0,0,0,35,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java,21,28,7,21,91,4,2,82,253,0.0,0.0,0.0,23,0,8,5,10,0,18,6,0,0,0,0,0,0,0,0,0,0,3,241,23,4,42,2,11,7,28,71,4,44,3,2,0,0,196,1025,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java,18,20,2,18,36,2,0,63,10,0.8,0.0,0.0,5,5,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,4,138,7,2,4,5,8,4,1,26,0,22,3,0,1,0,114,1,0,20,1,1,18,18,18.0,0,0,0.0,18,18,18.0,1,1.0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java,10,21,11,10,127,6,0,33,298,0.8802083,0.0,0.0,36,0,26,6,2,2,31,0,0,2,16,4,0,15,0,1,5,0,1,587,39,21,64,1,24,5,46,110,21,71,6,3,5,0,322,1,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-examples/src/main/java/reversemapping/Main.java,6,7,1,6,3,1,0,32,1,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,34,0,1,0,0,5,18,4,19,18,19,1,0,0,0,69,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Variable.java,10,13,3,10,31,2,0,7,250,0.88,0.0,0.0,25,0,25,0,0,0,25,0,0,0,5,0,0,5,0,0,2,0,0,81,11,0,6,0,0,0,1,7,0,5,1,0,0,0,120,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,6,7,1,6,88,1,0,30,0,0.7109375,0.0,0.0,32,0,31,0,1,0,32,0,0,0,4,1,0,4,0,0,4,0,0,258,45,0,29,25,3,0,1,6,0,4,1,0,0,0,100,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/meta/InMemoryValueOrder.java,7,9,2,7,27,1,0,10,9,0.5833334,0.0,0.0,6,1,5,1,0,0,5,0,0,0,2,0,0,2,0,0,2,0,8,50,15,1,11,0,11,0,13,15,1,12,2,0,0,0,67,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/TimestampVersionStrategy.java,3,4,1,3,5,4,0,3,6,0.75,0.0,0.0,4,0,2,0,2,0,4,0,0,0,1,1,1,0,0,0,1,0,1,19,4,1,0,0,0,1,1,5,0,5,1,0,0,0,31,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java,2,3,1,2,5,2,0,2,8,0.6,0.0,0.0,5,0,4,0,1,0,5,0,0,0,2,0,0,2,0,0,2,0,0,19,3,0,0,0,1,0,0,2,0,2,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java,2,4,2,2,20,1,0,16,0,0.75,0.0,0.0,16,0,16,0,0,0,16,0,0,0,5,4,3,2,0,0,5,0,0,61,15,0,3,0,2,0,3,8,0,6,2,0,0,0,69,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java,6,9,3,6,41,3,1,27,33,0.7857143,0.0,0.0,14,0,9,3,2,0,11,0,0,0,9,3,0,9,0,0,3,0,3,135,21,2,15,4,1,3,9,28,1,18,2,0,1,0,119,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/ReferentialIntegrityException.java,3,4,1,3,10,2,0,7,16,0.875,0.0,0.0,8,1,5,3,0,0,5,0,0,0,7,6,5,2,0,0,6,0,1,39,6,0,0,0,0,3,5,9,0,7,1,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,39,81,42,39,738,1,0,354,10731,0.9478672,0.0,0.0,211,1,138,23,8,42,188,0,0,5,43,21,3,40,0,0,22,0,26,1816,207,24,194,54,75,18,115,333,17,210,5,0,0,0,586,1,0,271,3,1,31,25,10.333333333333334,31,25,10.333333333333334,62,30,20.666666666666668,4,3.0,Yes
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/NoTransactionException.java,2,4,2,2,2,7,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,6,7,1,6,49,2,0,26,325,0.0,0.0,0.0,26,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,207,24,0,0,23,0,0,0,0,0,0,1,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/PersistenceMetaDataDefaults.java,31,36,5,31,77,2,0,63,87,0.89285713,0.0,0.0,14,3,6,4,3,1,11,0,0,0,4,3,0,4,0,0,3,0,14,141,23,3,18,1,9,7,4,25,1,17,3,0,0,0,132,1,2,30,2,2,17,9,8.5,12,8,6.0,29,16,14.5,7,7.0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Min.java,2,3,1,2,7,3,0,4,3,0.0,0.0,0.0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,2,0,1,0,1,4,0,3,2,0,0,0,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask.java,7,7,0,7,7,2,0,5,1,0.5,0.0,0.0,6,0,4,0,2,0,6,0,0,0,2,0,0,0,2,0,0,0,1,25,1,0,1,0,1,0,0,9,0,4,0,0,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/AbstractExpressionBuilder.java,17,18,1,17,112,1,0,76,271,0.9316239,0.0,0.0,26,2,1,3,22,0,23,5,0,0,18,13,0,4,14,0,15,0,2,252,21,1,51,1,25,11,14,60,0,48,4,0,0,0,222,1025,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.0.1,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/MappingInfo.java,27,61,34,27,428,1,5,165,793,0.874074,0.0,0.0,54,10,30,13,11,0,41,0,0,0,15,5,3,12,0,0,5,0,30,878,67,18,212,1,47,53,111,336,45,165,5,0,2,0,356,1025,14,184,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
1.0.1,openjpa-kernel/src/main/java/org/apache/openjpa/util/AbstractChangeTracker.java,3,7,4,3,44,1,2,14,143,0.81818193,0.0,0.0,22,1,11,2,9,0,20,3,0,0,7,0,0,4,3,0,0,0,4,98,19,0,11,0,4,0,4,20,0,8,2,0,0,0,132,1025,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,No
